protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov,bitscore
Q15699_PF00046_134,295447,296120,0.9977272727272728,6085.063089503946,108.66184088399903,56,56,1.0,0.7
Q15811_PF00018_1003,509883,510221,0.9993375419671084,509883.0,8945.315789473685,57,51,0.8947368421052632,0.7
Q15811_PF00018_1156,522650,522991,0.9993479811316064,522650.0,9011.206896551725,58,52,0.896551724137931,0.7
Q15811_PF00018_909,457481,457804,0.9992944578902762,12653.896611044102,200.8555017626048,63,53,0.8412698412698413,0.7
Q15811_PF07653_1003,509883,510221,0.9993375419671084,509883.0,8945.315789473685,57,51,0.8947368421052632,0.7
Q15911_PF00046_2147,296446,297108,0.9977718540059508,6293.000890111574,112.37501589484954,56,55,0.9821428571428572,0.7
Q15911_PF00046_2244,296303,296943,0.99784470420249,6190.023101572099,110.53612681378748,56,54,0.9642857142857144,0.7
Q15911_PF00046_2643,298471,299144,0.9977502473725028,6212.687571078614,110.94084948354669,56,56,1.0,0.7
Q1KMD3_PF02037_1,43657,43727,0.9983991584147096,4863.295724054926,121.58239310137314,40,36,0.9,0.7
Q2Q1W2_PF00643_274,117764,117935,0.9985500487556704,7192.401358241794,167.26514786608823,43,39,0.9069767441860463,0.7
Q5F1R6_PF12171_315,3968177,3972385,0.9989406867662626,3968177.0,158727.08,25,21,0.84,0.7
Q5HYK7_PF00018_664,515189,515535,0.9993288525512332,515189.0,9199.80357142857,56,51,0.9107142857142856,0.7
Q5SQQ9_PF00046_102,296100,296782,0.997702016968684,6036.465928332796,107.7940344345142,56,56,1.0,0.7
Q5VVJ2_PF00249_120,119185,119239,0.9995471280369678,7577.634372202839,176.22405516750788,43,43,1.0,0.7
Q6XZF7_PF00018_146,477206,477536,0.9993089526234672,13313.933410451427,218.2612034500234,61,54,0.8852459016393442,0.7
Q6XZF7_PF00018_1516,430111,430387,0.9993587166898628,12066.87526691074,204.5233096086566,59,51,0.864406779661017,0.7
Q6XZF7_PF00018_242,457935,458252,0.9993082408805636,12701.784318043718,201.615624095932,63,53,0.8412698412698413,0.7
Q6XZF7_PF14604_147,499728,500064,0.9993280860049912,13686.888005940138,231.9811526430532,59,53,0.8983050847457628,0.7
Q6ZN01_PF02037_170,49287,49356,0.9986019936785802,5577.681908834895,159.36234025242555,35,32,0.9142857142857144,0.7
Q6ZSG1_PF13639_293,277405,277605,0.9992795518812702,30802.029570025763,716.3262690703666,43,42,0.9767441860465116,0.7
Q6ZWJ1_PF00397_493,168218,168284,0.999607805852012,2547.037351116668,55.37037719818843,46,35,0.7608695652173914,0.7
Q7Z4I7_PF00412_13,285264,285532,0.9990614011739488,6672.441721006134,113.092232559426,59,54,0.9152542372881356,0.7
Q7Z6B7_PF00018_744,498268,498609,0.9993160973829192,13579.98722613224,234.13771079538344,58,52,0.896551724137931,0.7
Q7Z6W7_PF00226_3,305109,305831,0.9976392190458128,39230.34952174754,612.9742112773054,64,64,1.0,0.7
Q7Z6Z7_PF00627_1316,58932,58963,0.9994742465614028,4226.445981431932,103.08404832760807,41,38,0.926829268292683,0.7
Q86UP3_PF00046_2086,296340,296995,0.997794575666257,6282.441534326988,112.18645597012478,56,55,0.9821428571428572,0.7
Q86UP3_PF00046_2183,296304,296951,0.9978211893544726,6218.790603671984,111.04983220842828,56,54,0.9642857142857144,0.7
Q86UP3_PF00046_2562,297982,298651,0.9977599271390352,6174.841162025161,110.2650207504493,56,56,1.0,0.7
Q86WN1_PF14604_467,383033,383285,0.9993425257967308,11494.47384446701,185.39473942688724,62,54,0.8709677419354839,0.7
Q8IWR0_PF00642_906,214731,214787,0.9997392765856408,13199.097771087852,628.5284652898978,21,20,0.9523809523809524,0.7
Q8IWT3_PF01485_2234,49435,49466,0.999373306917883,6183.219679115984,147.2195161694282,42,38,0.9047619047619048,0.7
Q8IZT6_PF00612_1877,245974,246040,0.9997317509348074,8719.607119169437,458.92669048260194,19,17,0.8947368421052632,0.7
Q8N157_PF00018_1053,526151,526485,0.9993656039583274,526151.0,9230.719298245614,57,52,0.912280701754386,0.7
Q8NEZ5_PF00646_25,67182,67224,0.9993752231345948,12291.253830219594,307.28134575548984,40,35,0.875,0.7
Q8NFW5_PF00046_73,290264,290931,0.9977073601644376,5952.715966541093,106.29849940251952,56,56,1.0,0.7
Q8TAQ2_PF00249_599,175757,175841,0.9995222957103292,12919.18299116957,300.4461160737109,43,39,0.9069767441860463,0.7
Q8TAT5_PF00641_316,82461,82487,0.9996847988167832,7578.447082302914,252.6149027434305,30,26,0.8666666666666667,0.7
Q8TDI0_PF00628_338,190349,190452,0.9994591813160272,6232.410068946097,117.59264281030372,53,48,0.9056603773584906,0.7
Q8TDI0_PF00628_411,184625,184725,0.9994586547570712,6091.020744335916,114.92491970445124,53,48,0.9056603773584906,0.7
Q8WU90_PF18044_104,202497,202554,0.9997185935602356,13892.343084089744,661.5401468614164,21,20,0.9523809523809524,0.7
Q92922_PF00249_620,137389,137443,0.9996071098564496,10921.19473894571,248.2089713396752,44,40,0.9090909090909092,0.7
Q96DX7_PF00643_174,120670,120925,0.9978912549100682,7263.723088380745,161.4160686306832,45,42,0.9333333333333332,0.7
Q96GE6_PF13499_123,140675,141042,0.9973979382028048,14805.273171764577,214.56917640238515,69,66,0.9565217391304348,0.7
Q96GE6_PF13499_48,120139,120473,0.9972275945647572,12343.170601282824,162.4101394905635,76,71,0.9342105263157896,0.7
Q96GM8_PF00642_298,210666,210721,0.9997389913677328,12934.034619790858,562.3493312952547,23,21,0.9130434782608696,0.7
Q96JY6_PF00412_284,251326,251530,0.999188963543116,5822.267469470987,103.96906195483903,56,51,0.9107142857142856,0.7
Q96K80_PF00642_138,184920,184976,0.9996972580226624,12458.446785435232,566.2930357016014,22,20,0.9090909090909092,0.7
Q96PU5_PF00397_184,121984,122044,0.9995083740290388,1748.094390336158,35.67539572114608,49,38,0.7755102040816326,0.7
Q96PU5_PF00397_381,181503,181586,0.9995429163041204,3439.740300360661,78.17591591728775,44,35,0.7954545454545454,0.7
Q96QS3_PF00046_330,292531,293208,0.9976910589069876,6009.532817226935,107.31308602190954,56,56,1.0,0.7
Q99615_PF00226_382,290652,291324,0.9976932899452156,35318.96189152446,527.1486849481262,67,62,0.9253731343283582,0.7
Q9BUJ2_PF02037_1,41160,41224,0.9984475063070056,4326.118192064724,103.00281409677916,42,38,0.9047619047619048,0.7
Q9BV68_PF14369_11,40495,40516,0.9994816862474084,5181.703380137695,172.72344600458982,30,28,0.9333333333333332,0.7
Q9BY11_PF14604_387,502395,502728,0.9993376139781353,502395.0,8661.98275862069,58,53,0.913793103448276,0.7
Q9BZM3_PF00046_204,290693,291364,0.997697038755646,5957.556046422288,106.384929400398,56,56,1.0,0.7
Q9C030_PF00643_93,110711,110945,0.99789084681599,6081.448467959927,144.796392094284,42,38,0.9047619047619048,0.7
Q9C0A1_PF00046_1859,298578,299248,0.9977610543763032,6175.502778040664,110.27683532215472,56,56,1.0,0.7
Q9GZV5_PF00397_116,158088,158163,0.99952580565619,2712.897512583646,57.72122367199247,47,37,0.7872340425531915,0.7
Q9H000_PF00642_37,197315,197354,0.9998023855609716,10752.488617484089,565.9204535517941,19,19,1.0,0.7
Q9H0A6_PF00612_189,231858,231921,0.9997283557763204,8883.115075896992,467.5323724156312,19,18,0.9473684210526316,0.7
Q9H0M0_PF00397_343,114251,114302,0.9995538135815646,1862.4491470485104,38.801023896843965,48,36,0.75,0.7
Q9H161_PF00046_216,290685,291364,0.9976695816916296,6016.497929441405,107.43746302573938,56,56,1.0,0.7
Q9H2P0_PF00046_770,332266,332724,0.9986234837282552,7485.828111248248,182.58117344507923,41,40,0.975609756097561,0.7
Q9H3Z4_PF00226_16,306026,306743,0.9976625383464334,39351.9980513994,634.7096459903129,62,61,0.9838709677419356,0.7
Q9HA38_PF12171_246,132975,133011,0.9997293456932134,13157.652816100235,506.06356985000906,26,26,1.0,0.7
Q9HAU4_PF00397_150,94691,94737,0.9995144452537024,1635.2367081861448,33.372177718084586,49,36,0.7346938775510204,0.7
Q9NPB3_PF13499_155,154506,154861,0.99770762167363,15920.632404956375,244.9328062300981,65,62,0.953846153846154,0.7
Q9NPC8_PF00046_131,185220,185416,0.9989429175475688,5265.052504845789,105.3010500969158,50,48,0.96,0.7
Q9NQ86_PF00643_208,118044,118238,0.9983592415297958,6950.993025844622,154.46651168543605,45,39,0.8666666666666667,0.7
Q9NZM3_PF14604_1129,548705,549058,0.9993570806727158,548705.0,9976.454545454546,55,51,0.9272727272727272,0.7
Q9P2P5_PF00397_800,167840,167922,0.9995116780409952,3294.725980395884,73.21613289768631,45,35,0.7777777777777778,0.7
Q9UBF6_PF12678_48,98529,98595,0.9993305948577514,11835.07676548166,211.34065652645825,56,47,0.8392857142857143,0.7
Q9UBS4_PF00226_25,306798,307519,0.9976554294206212,38866.58516005385,616.9299231754579,63,63,1.0,0.7
Q9UBX0_PF00046_110,296088,296762,0.9977288197275932,6063.531896738236,108.27735529889708,56,56,1.0,0.7
Q9UHC7_PF00642_89,186188,186232,0.999763735555651,11779.826756363856,535.4466707438116,22,21,0.9545454545454546,0.7
Q9UJV3_PF00643_191,120404,120618,0.998225803777214,7497.947930041385,166.62106511203078,45,41,0.9111111111111112,0.7
Q9UKS6_PF14604_365,498694,499025,0.9993367065778268,13414.372573170864,227.362247002896,59,54,0.9152542372881356,0.7
Q9UNF0_PF00018_428,488503,488821,0.9993494551175176,12898.526234506462,218.6190887204485,59,52,0.8813559322033898,0.7
Q9Y222_PF00249_226,194849,194971,0.9993742659164696,12560.545476460164,314.0136369115041,40,38,0.95,0.7
Q9Y5K6_PF00018_271,487663,487976,0.999358575011886,12457.10906817867,204.21490275702735,61,53,0.8688524590163934,0.7
Q9Y5K6_PF14604_109,473098,473428,0.9993029563101464,13017.294067256087,213.3982633976408,61,54,0.8852459016393442,0.7
Q9Y5K6_PF14604_1,510282,510619,0.9993400167247988,510282.0,8648.847457627118,59,53,0.8983050847457628,0.7
O95817_PF00397_11,100144,100195,0.9994909925644992,1551.3812637989752,31.660842118346437,49,39,0.7959183673469388,0.8
O95817_PF00397_11,66395,66425,0.9995483628152052,2354.780661192476,48.05674818760156,49,38,0.7755102040816326,1.0
O95817_PF00397_11,94633,94678,0.9995247047888632,1439.414160007077,29.3757991838179,49,39,0.7959183673469388,0.9
P46937_PF00397_162,112905,112959,0.9995219504421958,1796.7820438689346,35.93564087737869,50,38,0.76,0.8
P46937_PF00397_162,47513,47532,0.9996002692922664,2458.008538211136,49.16017076422271,50,37,0.74,1.0
P46937_PF00397_162,106539,106585,0.9995684195712342,1530.298571875773,30.60597143751546,50,38,0.76,0.9
Q5F1R6_PF12171_315,32803,32808,0.9998475981467936,4294.086850062259,171.76347400249037,25,25,1.0,0.9
Q6ZWJ1_PF00397_493,84779,84804,0.9997052025847838,1570.2201959562428,34.13522165122267,46,35,0.7608695652173914,1.0
Q6ZWJ1_PF00397_493,132128,132181,0.9995990346570234,1665.9559678002065,36.21643408261318,46,36,0.782608695652174,0.9
Q6ZWJ1_PF00397_493,153635,153696,0.9996031126379348,2005.1903129257776,43.59109375925603,46,35,0.7608695652173914,0.8
Q96PU5_PF00397_184,99158,99207,0.999506083240094,1383.4091675581783,28.232840154248542,49,39,0.7959183673469388,0.9
Q96PU5_PF00397_184,58754,58800,0.99921768707483,5140.483404796764,104.90782458768906,49,38,0.7755102040816326,1.0
Q96PU5_PF00397_184,99963,100014,0.9994900713900056,1426.2114395329263,29.10635590883523,49,39,0.7959183673469388,0.8
Q96PU5_PF00397_381,213121,213201,0.9996247672384276,5988.374369421704,136.0994174868569,44,32,0.7272727272727273,1.0
Q96PU5_PF00397_381,157910,157975,0.9995885424909003,2095.1757943619505,47.61763169004433,44,34,0.7727272727272727,0.8
Q96PU5_PF00397_381,131924,131983,0.9995529727313366,1780.4550197878366,40.464886813359925,44,35,0.7954545454545454,0.9
Q9GZV5_PF00397_116,149405,149468,0.9995785050980812,2140.0381640320265,45.53272689429844,47,37,0.7872340425531915,0.8
Q9GZV5_PF00397_116,121199,121252,0.9995628938079372,4472.993780020768,95.1700804259738,47,35,0.7446808510638298,1.0
Q9GZV5_PF00397_116,125518,125578,0.9995222093041776,1766.661657807073,37.58854591078879,47,37,0.7872340425531915,0.9
Q9H0M0_PF00397_343,127220,127276,0.9995600113139947,1630.4265287447688,33.96721934884935,48,36,0.75,0.8
Q9H0M0_PF00397_343,99183,99229,0.9995364258432514,1334.9091633711453,27.810607570232197,48,36,0.75,0.9
Q9H0M0_PF00397_343,49692,49719,0.99945694804803,3129.064164015256,65.18883675031783,48,38,0.7916666666666666,1.0
Q9HAU4_PF00397_150,74609,74646,0.999504327090534,1173.5218619511363,23.949425754104823,49,37,0.7551020408163265,0.9
Q9HAU4_PF00397_150,13294,13304,0.9992483463619964,879.6267938488653,17.951567221405416,49,35,0.7142857142857143,1.0
Q9HAU4_PF00397_150,78288,78333,0.999425529470338,1319.6218526908829,26.93105821818128,49,37,0.7551020408163265,0.8
Q9P2P5_PF00397_800,173069,173139,0.9995957005642864,5593.233480483047,124.29407734406772,45,33,0.7333333333333333,1.0
Q9P2P5_PF00397_800,128971,129028,0.9995582354217688,1782.5402690748106,39.61200597944024,45,35,0.7777777777777778,0.9
Q9P2P5_PF00397_800,141945,142016,0.9995000563316808,2200.5258181431127,48.900573736513614,45,35,0.7777777777777778,0.8
