protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
Q9HC78_PF00096_716,3283893,3287452,0.9989173986418661,3283893.0,149267.86363636365,22,21,0.9545454545454546
Q9NQV8_PF00096_668,3354555,3358265,0.9988952628812795,3354555.0,159740.7142857143,21,21,1.0
Q9NQX1_PF00096_433,3123251,3126601,0.9989285489258143,3123251.0,135793.52173913043,23,21,0.9130434782608695
Q9NSC2_PF00096_1030,2978653,2981617,0.9990059085388902,2978653.0,135393.31818181818,22,21,0.9545454545454546
Q9UJQ4_PF00096_383,3439860,3444110,0.9987660092157336,3439860.0,156357.27272727274,22,22,1.0
Q9UJQ4_PF00096_627,3431443,3435209,0.9989037057133933,3431443.0,155974.68181818182,22,21,0.9545454545454546
Q9UJQ4_PF00096_899,3154429,3157944,0.9988869340304958,3154429.0,143383.13636363635,22,21,0.9545454545454546
Q9UQR1_PF00096_172,3415990,3420028,0.9988193079120989,3415990.0,155272.27272727274,22,21,0.9545454545454546
Q9Y462_PF00096_506,3124430,3128293,0.9987651412447619,3124430.0,142019.54545454544,22,21,0.9545454545454546
O00308_PF00397_440,76150,76176,0.9996586851501785,1381.8536498956703,25.589882405475375,54,40,0.7407407407407407
O95817_PF00397_11,94633,94678,0.9995247047888633,1439.414160007077,29.3757991838179,49,39,0.7959183673469388
P16989_PF00313_84,6389,6428,0.9939327940261357,412.3190161644169,4.794407164702522,86,86,1.0
P40040_PF02037_1,14764,14798,0.9977023922151642,1585.0243731865362,32.347436187480334,49,41,0.8367346938775511
P46934_PF00397_836,124325,124378,0.9995738796250141,1655.7605309434534,35.99479415094464,46,37,0.8043478260869565
P46937_PF00397_162,106539,106585,0.9995684195712342,1530.298571875773,30.60597143751546,50,38,0.76
P46937_PF00397_226,123403,123458,0.9995545043658572,1686.8820273524132,35.89110696494496,47,38,0.8085106382978723
P67809_PF00313_52,5010,5048,0.992472266244057,154.9190131751505,1.7024067381884669,91,91,1.0
Q13526_PF00397_1,137067,137126,0.9995697387803918,2428.6693163445916,60.71673290861479,40,33,0.825
Q6ZWJ1_PF00397_493,132128,132181,0.9995990346570234,1665.9559678002065,36.21643408261318,46,36,0.782608695652174
Q86UL8_PF00397_296,131972,132031,0.9995531352485402,1861.8133705985767,41.37363045774615,45,38,0.8444444444444444
Q8N3X1_PF00397_593,4873,4873,1.0,474.3520180200152,10.780727682273072,44,39,0.8863636363636364
Q96J02_PF00397_428,101258,101303,0.9995557880813006,1494.5902409997352,29.891804819994704,50,41,0.82
Q96J02_PF00397_474,61670,61698,0.999546176537327,1190.0526345184962,22.038011750342523,54,48,0.8888888888888888
Q96PU5_PF00397_184,99158,99207,0.9995060832400939,1383.4091675581785,28.232840154248542,49,39,0.7959183673469388
Q96PU5_PF00397_381,131924,131983,0.9995529727313366,1780.4550197878366,40.464886813359925,44,35,0.7954545454545454
Q96PU5_PF00397_539,91472,91512,0.999562898854795,1451.3216994850725,28.457288225197498,51,41,0.803921568627451
Q96QZ7_PF00397_352,84583,84611,0.9996690737610949,839.7742632475574,16.79548526495115,50,45,0.9
Q9BYW2_PF00397_2382,2592,2595,0.9988439306358381,214.33693217236774,4.374223105558525,49,49,1.0
Q9GZV5_PF00397_116,125518,125578,0.9995222093041775,1766.661657807073,37.58854591078879,47,37,0.7872340425531915
Q9H0M0_PF00397_343,99183,99229,0.9995364258432514,1334.9091633711453,27.810607570232193,48,36,0.75
Q9HAU4_PF00397_150,74609,74646,0.9995043270905339,1173.5218619511365,23.949425754104826,49,37,0.7551020408163265
Q9P2P5_PF00397_800,128971,129028,0.9995582354217689,1782.5402690748106,39.612005979440234,45,35,0.7777777777777778
