protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
O43186_PF00046_41,293730,294385,0.9977750225045434,6238.607748154829,111.40370978847909,56,55,0.9821428571428571
O43295_PF00018_745,496290,496623,0.9993294712488144,13301.760993897855,229.3407067913423,58,51,0.8793103448275862
O43353_PF00619_43,1616,1623,0.9956869993838571,47.68035736583996,0.5886463872325921,81,81,1.0
O43374_PF00779_6,21988,22005,0.9992274483072029,649.1902041495625,23.185364433912948,28,25,0.8928571428571429
O43395_PF01480_1,1510,1510,1.0,115.13899608280678,1.6932205306295116,68,68,1.0
O43586_PF00018_361,539171,539528,0.9993383105232722,539171.0,9628.05357142857,56,51,0.9107142857142857
O60281_PF00096,4121876,4126823,0.9988012570444625,4121876.0,171744.83333333334,24,22,0.9166666666666666
O60293_PF10650_1186,146494,146521,0.9998157260733956,7185.173792117554,378.1670416903976,19,18,0.9473684210526315
O60341_PF04433_186,2826,2829,0.9989395546129375,129.75363661671182,1.6424510964140737,79,79,1.0
O60481_PF00096_389,4214276,4219225,0.9988270357707872,4214276.0,191558.0,22,21,0.9545454545454546
O60885_PF17035_6,15537,15555,0.9988428158148506,609.5334620042836,9.097514358272889,67,66,0.9850746268656716
O75112_PF00595_1,58044,58106,0.9989329845454858,1033.6002070476811,12.453014542743146,83,80,0.963855421686747
O75360_PF00046_71,291638,292313,0.9976908314033245,6042.114714781624,107.89490562110042,56,56,1.0
O75366_PF02209_785,39734,39751,0.9995723378028226,1167.1567641937108,33.34733611982031,35,35,1.0
O75369_PF00630_1423,175146,175386,0.9986315897506073,2537.582449555064,28.195360550611824,90,89,0.9888888888888889
O75369_PF00630_2109,43342,43375,0.9992391930835735,566.7501862653074,7.266028029042403,78,77,0.9871794871794872
O75369_PF00630_2289,28793,28812,0.9993405525475496,378.80827397772197,4.208980821974689,90,88,0.9777777777777777
O75382_PF00643_111,111277,111436,0.9985731720449406,7000.78959622212,159.10885445959363,44,40,0.9090909090909091
O75400_PF00397_176,23744,23767,0.9990322716371439,1134.7063134039436,22.249143400077326,51,43,0.8431372549019608
O75400_PF01846_395,23052,23062,0.9995663862631168,924.8409129868826,18.49681825973765,50,50,1.0
O75400_PF01846_459,7400,7404,0.9994597514856834,271.7764432830312,5.032897097833911,54,54,1.0
O75400_PF01846_6,6148,6153,0.9991873882658866,158.5235642609871,2.882246622927038,55,55,1.0
O75400_PF01846_745,7054,7059,0.9992916843745573,330.90687463286685,5.515114577214447,60,60,1.0
O75478_PF04433_375,5671,5676,0.9991190979563073,655.9707403474041,9.938950611324305,66,65,0.9848484848484849
O75534_PF00313_184,21342,21378,0.9983160258209374,969.1459701233491,13.649943241173931,71,69,0.971830985915493
O75534_PF00313_23,43673,43748,0.9982856359147847,3038.811277063264,44.0407431458444,69,66,0.9565217391304348
O75534_PF00313_34,18567,18596,0.9984405248440524,499.77496582924243,6.941318969850589,72,70,0.9722222222222222
O75554_PF06,9433,9438,0.999470226742954,536.7124776698464,14.908679935273511,36,33,0.9166666666666666
O75808_PF00641_4,108178,108214,0.9996673258543257,11324.994391703953,419.44423672977604,27,24,0.8888888888888888
O75953_PF00226_4,310281,311002,0.9976816869344892,38774.77981326008,625.3996744074207,62,62,1.0
O75970_PF00595_1003,6672,6675,0.9995505617977528,123.29631834545039,1.4010945266528454,88,87,0.9886363636363636
O75970_PF00595_186,362037,362287,0.9993099393574707,3538.2165584516065,41.62607715825419,85,83,0.9764705882352941
O75970_PF00595_3,307539,307734,0.9993663358614908,2847.3042967052024,30.94895974679568,92,87,0.9456521739130435
O75970_PF00595_693,88576,88634,0.9993456235756031,625.082575288275,6.5112768259195315,96,90,0.9375
O94830_PF00536_389,33903,33924,0.9993809692253272,2052.714198424855,34.79176607499755,59,54,0.9152542372881356
O94885_PF00536_63,36922,36955,0.9991070220538493,602.8751936074349,8.491199909963871,71,66,0.9295774647887324
O94929_PF00412_149,298559,298849,0.999029610271408,7525.9169818862865,129.757189342867,58,57,0.9827586206896551
O94929_PF00412_21,56921,56999,0.9986315549395604,678.6229898656883,11.905666488871724,57,57,1.0
O94993_PF00505_33,108867,109099,0.9978734910494138,6197.533657798071,92.50050235519508,67,67,1.0
O95076_PF00046_155,287999,288675,0.9976582662163332,5935.413066927343,105.98951905227398,56,56,1.0
O95155_PF04564_1229,41392,41459,0.9983839455847946,4288.432608046315,60.40045926825796,71,69,0.971830985915493
O95218_PF00641_11,40600,40627,0.9993354173333006,2150.2154690959323,86.00861876383729,25,25,1.0
O95218_PF00641_9,39911,39940,0.9992739108662995,1945.7323253977338,72.06416019991606,27,25,0.9259259259259259
O95267_PF00130_539,131169,131256,0.9993371731577985,1857.5012088213334,33.77274925129697,55,51,0.9272727272727272
O95343_PF00046_21,157992,158146,0.999026216281158,4742.218793592058,92.98468222729527,51,48,0.9411764705882353
O95409_PF18366_25,6674,6752,0.9884478672985783,194.94211395043408,4.237872042400741,46,46,1.0
O95475_PF00046_134,183721,183899,0.9990320773903066,4987.360981821132,97.79139180041435,51,48,0.9411764705882353
O95714_PF11515_2555,5708,5732,0.9958129797627355,81.88643206356687,1.0774530534679851,76,76,1.0
O95718_PF00105_1,103556,103793,0.9977166090198761,3211.4692333541743,41.707392640963306,77,73,0.948051948051948
O95789_PF06467_4,7617,7622,0.9993440041983731,196.69941694980636,4.917485423745159,40,40,1.0
O95789_PF06467_469,9159,9161,0.9997816832223556,109.27956399080449,3.0355434441890137,36,34,0.9444444444444444
O95793_PF00035_183,89965,90135,0.9981139402008099,13861.61650337312,206.88979855780775,67,67,1.0
O95817_PF00397_11,110773,110826,0.9995217728691823,1908.1503835602302,38.94184456245368,49,38,0.7755102040816326
O95835_PF00627_9,12812,12823,0.9991421664197145,880.8650577794926,20.019660404079378,44,39,0.8863636363636364
P00519_PF00018_64,449371,449663,0.99935062480124,13071.7624750586,229.32916622909823,57,52,0.9122807017543859
P01053_PF,3427,3433,0.9982522575007282,1153.1311665606918,18.30366931048717,63,63,1.0
P02417_PF01281_1,50851,50985,0.9973717760125527,6380.1313453232515,135.7474754324096,47,45,0.9574468085106383
P02549_PF00018_979,515500,515842,0.9993370062926245,13951.939299328375,240.55067757462714,58,52,0.896551724137931
P02585_PF13499_1,97676,97938,0.9973248381629194,9939.124573946474,119.7484888427286,83,73,0.8795180722891566
P02633_PF01023_1,13609,13788,0.9870176965477226,1284.3263967055736,16.257296160830045,79,75,0.9493670886075949
P02640_PF02209_76,39304,39334,0.9992373010626938,1113.1516842351302,17.12541052669431,65,63,0.9692307692307692
P02640_PF02209_79,39733,39750,0.9995723270440252,1166.053101462343,33.31580289892408,35,35,1.0
P03034_PF01381_4,3140,3146,0.9980928162746344,589.2143465711408,7.752820349620274,76,76,1.0
P04049_PF02196_5,6115,6123,0.9986934509227503,125.08245731132193,1.761724750863689,71,71,1.0
P04150_PF00105_419,103507,103727,0.9978790478853143,3168.696153652784,41.69337044279979,76,73,0.9605263157894737
P05813_PF00030_31,48032,48351,0.9934024115323364,976.1746568324704,10.968254571151354,89,82,0.9213483146067416
P06239_PF00018_63,511861,512197,0.9993440024053245,14228.561873979266,245.32003230998734,58,52,0.896551724137931
P06241_PF00018_83,450829,451125,0.9993438625658077,12710.451705248957,208.3680607417862,61,54,0.8852459016393442
P07315_PF00030_4,50863,51206,0.9933015662227083,1264.323334495968,16.63583334863116,76,75,0.9868421052631579
P07315_PF00030_91,50025,50374,0.9930718227657125,1142.4788284707893,14.280985355884866,80,79,0.9875
P07316_PF00030_1,50214,50563,0.9930977196764432,1226.3247618692499,14.599104307967261,84,80,0.9523809523809523
P07316_PF0003,49247,49586,0.9931633928931554,1100.8815395467893,12.653810799388383,87,83,0.9540229885057471
P07320_PF00030_9,50250,50603,0.9930241290042092,1199.7515814693377,14.81174791937454,81,81,1.0
P07751_PF00018_96,515708,516038,0.9993605122103411,13524.390198963889,229.22695252481168,59,52,0.8813559322033898
P07814_PF0045,18242,18267,0.9986314118355505,1364.8758406175868,26.24761231956898,52,52,1.0
P08151_PF00096_363,3573670,3577504,0.998928303085056,3573670.0,142946.8,25,23,0.92
P08235_PF00105_6,103169,103398,0.9977852569682198,3275.8509262952125,43.10330166177911,76,71,0.9342105263157895
P08631_PF0001,468266,468567,0.9993576158799062,13473.79930962082,232.30688464863482,58,52,0.896551724137931
P09086_PF0015,23353,23418,0.9972243573319669,124.91964225680407,1.7845663179543438,70,70,1.0
P09327_PF02209_793,39745,39762,0.9995724561138776,1168.8050353182375,33.39442958052107,35,35,1.0
P0A9X9_PF00313_3,121466,121807,0.9972004892986446,11921.170824765804,175.31133565832064,68,63,0.9264705882352942
P0CI26_PF00643,99556,99826,0.9972952938112315,6085.9449971950835,129.48819142968262,47,43,0.9148936170212766
P10070_PF00096_565,3368602,3372052,0.9989768841049901,3368602.0,134744.08,25,22,0.88
P10071_PF00096_6,3356289,3359654,0.9989984087647121,3356289.0,134251.56,25,22,0.88
P10242_PF00249_143,81023,81115,0.9988658078037355,4210.804537144339,67.91620221200546,62,55,0.8870967741935484
P10242_PF00249_4,170790,170938,0.9991341890042004,10891.464392333568,231.7332849432674,47,47,1.0
P10275_PF00105_55,103459,103694,0.997733716512045,3210.8690057792373,42.24827639183207,76,72,0.9473684210526315
P10398_PF02196_21,6158,6166,0.9987025624391827,130.3399188065605,1.8889843305298621,69,69,1.0
P10589_PF00105_83,103469,103686,0.9979071427193642,3145.1217047558375,40.84573642540049,77,73,0.948051948051948
P10826_PF00105_85,103542,103781,0.997697073645465,3211.576926624937,41.70879125486931,77,73,0.948051948051948
P11182_PF02817_171,176147,176429,0.9984016233158948,17475.57963334433,397.1722643941893,44,38,0.8636363636363636
P11308_PF02198_11,16204,16236,0.9980290711998029,543.2905510756638,6.707290754020541,81,79,0.9753086419753086
P11844_PF00030_85,48833,49177,0.9930048599955263,1113.5248867123044,12.511515581037127,89,85,0.9550561797752809
P11961_PF02817_126,171172,171441,0.9984309470896693,19301.623571998884,402.11715774997674,48,42,0.875
P12081_PF0045,21542,21563,0.9990261095394889,1699.1690497196369,44.714974992622025,38,35,0.9210526315789473
P12931_PF0001,490510,490836,0.9993358270379515,13921.94507241985,244.24465039333072,57,52,0.9122807017543859
P12956_PF02037_55,4048,4068,0.9950835791543756,957.424834683352,18.412016051602922,52,50,0.9615384615384616
P13796_PF13499_13,4818,4826,0.9983423124740987,238.92038726152958,2.844290324542019,84,84,1.0
P13984_PF02270_1,4579,4586,0.9984736153510685,476.06767690530995,7.438557451645468,64,64,1.0
P14598_PF00018_15,393374,393661,0.9992709463218353,11788.478018264803,178.61330330704246,66,56,0.8484848484848485
P14653_PF00046,285149,285748,0.9979037473578117,6087.2047971800075,114.85292070150957,53,53,1.0
P14859_PF00157_285,23352,23417,0.9972242388008712,124.91862426383169,1.7845517751975954,70,70,1.0
P14921_PF02198_55,16437,16471,0.997935765891567,560.9524397477796,6.925338762318267,81,79,0.9753086419753086
P15056_PF02196_153,6123,6132,0.9985322896281801,127.81266424613982,1.6817455821860503,76,76,1.0
P15498_PF00018_59,8182,8190,0.999023199023199,99.77059226851794,1.4891133174405664,67,65,0.9701492537313433
P15498_PF0001,486472,486792,0.9993426350474125,12473.3779602478,204.48160590570166,61,52,0.8524590163934426
P16157_PF00531_1405,35099,35112,0.9996297562087035,133.75433387981911,1.6719291734977388,80,80,1.0
P16885_PF0001,491321,491657,0.9993165967330883,13802.766925547989,246.47798081335694,56,52,0.9285714285714286
P16989_PF00313_84,82288,82544,0.9968986237642954,7444.854331208835,86.56807361870739,86,66,0.7674418604651163
P17480_PF00505_4,123937,124195,0.9979226216836427,6654.201739696935,107.32583451124088,62,60,0.967741935483871
P19793_PF00105_13,103590,103830,0.9976885293267842,3221.1724165937458,41.833408007710986,77,73,0.948051948051948
P19873_PF00280_1,3346,3353,0.9979123173277662,1142.9604884470114,16.808242477161933,68,65,0.9558823529411765
P19878_PF00018_241,508871,509217,0.999320525434147,13963.378688598972,232.7229781433162,60,53,0.8833333333333333
P19878_PF00018_456,498337,498671,0.9993302197240265,13215.458265460584,223.99081805865396,59,52,0.8813559322033898
P19878_PF00564_353,2112,2116,0.998109640831758,189.91848995151082,2.532246532686811,75,73,0.9733333333333334
P20264_PF00046_4,288223,288882,0.9977187917558034,5898.836488064267,105.33636585829048,56,56,1.0
P20264_PF00157_3,23322,23384,0.997348614437222,118.99343886103225,1.724542592188873,69,69,1.0
P20265_PF00046_356,287303,287955,0.9977357573231929,5866.565293887069,104.76009453369765,56,56,1.0
P20265_PF00157_26,23170,23239,0.997030853306941,135.46054266502347,1.7592278268184867,77,75,0.974025974025974
P20929_PF14604_6609,472263,472579,0.9993313287302229,13199.746554470867,216.38928777821093,61,53,0.8688524590163934
P20936_PF00018_281,185107,185206,0.9994654600822868,5483.928739227307,89.90047113487388,61,56,0.9180327868852459
P22492_PF00538_44,18553,18645,0.9950657012603915,1413.2401940363538,20.481741942555853,69,67,0.9710144927536232
P22681_PF00627_854,6236,6239,0.9995191537105306,162.1363730252233,3.5247037614178978,46,43,0.9347826086956522
P22914_PF00030_96,50078,50425,0.9931184928111056,1176.4756596243824,14.524390859560276,81,80,0.9876543209876543
P23759_PF00046_219,296516,297189,0.9977354478126714,6090.377794704451,108.75674633400806,56,56,1.0
P25490_PF00096_384,4128961,4133773,0.9988359302748361,4128961.0,172040.04166666666,24,21,0.875
P25685_PF00226_4,310949,311670,0.9976866557576924,38962.025487708495,628.4197659307822,62,62,1.0
P26367_PF00046_213,288546,289190,0.9977730903558214,6109.270382773944,111.07764332316262,55,54,0.9818181818181818
P26651_PF00642_105,170975,171022,0.9997251815555893,11775.26287809643,471.0105151238572,25,23,0.92
P28069_PF00157_13,23248,23311,0.9972974132383853,118.23289168779624,1.7135201693883513,69,68,0.9855072463768116
P28360_PF00046_174,291924,292599,0.9976930884931254,5989.299523312657,106.95177720201173,56,56,1.0
P32081_PF00313_1,121063,121416,0.9970926401792185,11952.231904572925,178.391520963775,67,64,0.9552238805970149
P32243_PF00046_4,292349,292998,0.99778496781548,6215.6930400140445,110.99451857167936,56,55,0.9821428571428571
P35251_PF00533_405,98756,98989,0.9976462031134773,12769.36414432903,170.25818859105374,75,71,0.9466666666666667
P35548_PF00046_144,293017,293699,0.9976778947153379,6015.664999031844,107.42258926842578,56,56,1.0
P35711_PF00505_55,92742,92933,0.9979447558994115,5303.572606067074,77.99371479510403,68,68,1.0
P35712_PF00505_6,86801,86991,0.9978158660091274,5208.430207827068,76.59456187980983,68,68,1.0
P35713_PF00505,93798,93988,0.9979784653360003,5172.495783823893,77.20142960931184,67,67,1.0
P35716_PF00505_5,95526,95724,0.9979315532154945,5465.483671748804,80.37475987865889,68,68,1.0
P36075_PF02845_9,14,14,1.0,3.6393939393939396,0.09331779331779333,39,39,1.0
P37275_PF00096_933,4286191,4291470,0.9987698853772716,4286191.0,194826.86363636365,22,22,1.0
P39880_PF00046_1246,308164,308839,0.9978143952026785,6651.753733669823,118.78131667267542,56,56,1.0
P39880_PF02376_54,24683,24711,0.9988669013799523,192.7927499828267,2.351131097351545,82,79,0.9634146341463414
P39880_PF02376_941,24775,24802,0.9989113781146681,185.1189072139902,2.7223368707939737,68,66,0.9705882352941176
P39940_PF00397_324,178660,178748,0.9995076867992928,3399.342026336352,79.05446572875236,43,36,0.8372093023255814
P40040_PF02037_1,25894,25936,0.9983806292412092,2803.9105564571782,57.222664417493434,49,39,0.7959183673469388
P41002_PF00646,7908,7922,0.9982327695026508,1089.9423138093255,20.564949317157083,53,48,0.9056603773584906
P41016_PF00313_1,120197,120537,0.9971792893468395,11276.78491800873,170.86037754558683,66,64,0.9696969696969697
P41225_PF00505_14,87474,87663,0.9978440162896547,5195.5888290094335,76.40571807366814,68,68,1.0
P41229_PF00628_319,150530,150600,0.999535192563081,4658.971603559263,84.70857461016841,55,49,0.8909090909090909
P42766_PF00831_9,31010,31160,0.995186136071887,5767.525308853867,104.86409652461576,55,53,0.9636363636363636
P43320_PF00030_106,49616,49945,0.9934127540294324,1092.4119018798983,13.004903593808313,84,82,0.9761904761904762
P43354_PF00105_26,103533,103767,0.9977449478157796,3205.8566946382407,41.63450252776936,77,73,0.948051948051948
P45973_PF00385_21,46171,46244,0.9984214168324539,6037.502047544648,123.21432750091118,49,46,0.9387755102040817
P46934_PF00397_836,159217,159293,0.9995228917780442,2527.444821690324,54.94445264544182,46,36,0.782608695652174
P46937_PF00397_16,127492,127549,0.9995531129213087,2095.413654422472,41.90827308844944,50,39,0.78
P46937_PF00397_165,155729,155806,0.9995057956689729,2533.2718019946115,55.07112613031764,46,37,0.8043478260869565
P46937_PF00397_226,150602,150664,0.9995884882918282,2334.6338942985362,49.67306158081992,47,36,0.7659574468085106
P47974_PF00642_193,171207,171251,0.9997430671937683,11402.581643868436,475.10756849451815,24,22,0.9166666666666666
P48431_PF00505_4,98552,98761,0.9978837800346291,5500.768520992056,80.89365472047142,68,68,1.0
P49335_PF00046,293466,294130,0.9977424948152177,6028.80557650474,107.65724243758464,56,56,1.0
P49792_PF00641_1414,80559,80591,0.9996029333300245,7176.707643927821,239.22358813092737,30,26,0.8666666666666667
P49792_PF00641_14,72710,72745,0.9995188672761014,5972.529774901722,192.66225080328135,31,27,0.8709677419354839
P50539_PF0001,14179,14216,0.997397298818233,334.6725716936122,6.562207288110043,51,50,0.9803921568627451
P51451_PF00018_59,467734,468032,0.9993632913988787,13376.234202666445,226.71583394349906,59,52,0.8813559322033898
P51508_PF00096_331,4063773,4068823,0.9987588548334494,4063773.0,184716.95454545456,22,21,0.9545454545454546
P51532_PF07533_61,24071,24077,0.9997507995182124,448.9845028518723,10.441500066322613,43,41,0.9534883720930233
P51608_PF01429_91,12520,12534,0.9988830381362693,575.6714224836684,7.995436423384283,72,65,0.9027777777777778
P51687_PF00173,42385,42455,0.998351195383347,6813.635459004991,92.0761548514188,74,70,0.9459459459459459
P53673_PF00030_14,48583,48906,0.9933954933954934,974.9312134545958,11.746159198248142,83,77,0.927710843373494
P53674_PF00030_5,49275,49609,0.9932673506823358,1043.2957174800413,11.991904798621164,87,82,0.9425287356321839
P53804_PF13639_195,399162,399522,0.9990989232132398,39030.5011364415,951.9634423522316,41,41,1.0
P54277_PF00505_5,120073,120335,0.9978227448373291,6178.880128990573,93.61939589379656,66,64,0.9696969696969697
P54727_PF00627_186,32335,32355,0.9993818575181579,2391.369038639377,53.14153419198615,45,41,0.9111111111111111
P54727_PF00627_361,9726,9732,0.9993834771886559,612.7255014905197,13.616122255344882,45,44,0.9777777777777777
P54821_PF00046_96,294814,295487,0.9977224040313111,6058.27322096664,108.18345037440429,56,56,1.0
P55072_PF02359_26,5785,5795,0.998274374460742,261.45074573334904,3.227786984362334,81,81,1.0
P55265_PF02295_136,2171,2174,0.9986200551977921,179.44007403645895,2.76061652363783,65,62,0.9538461538461539
P55265_PF02295_296,4249,4256,0.9983552631578947,287.97077808136976,4.570964731450314,63,62,0.9841269841269841
P55895_PF13341_415,1295,1330,0.9736842105263158,15.847523668761026,0.20581199569819514,77,77,1.0
P56915_PF00046_16,296205,296886,0.9977061902548453,6073.119411123899,108.44856091292677,56,56,1.0
P57071_PF00096_1085,4301151,4306272,0.9988108043337718,4301151.0,195506.86363636365,22,21,0.9545454545454546
P57073_PF00505_103,85282,85463,0.9978821244281151,4847.369006712013,71.2848383340002,68,68,1.0
P60002_PF05129_3,3040,3057,0.994438992476284,471.30722018776737,6.120872989451525,77,77,1.0
P60321_PF05741_63,3820,3828,0.9979101358411703,528.5866972335555,9.973333910067085,53,53,1.0
P61024_PF01111_1,4101,4128,0.9934593023255814,386.3757296988081,4.8908320215039,79,76,0.9620253164556962
P61086_PF00627_15,34481,34498,0.9995072178097281,2825.8719182815817,65.71795158794376,43,38,0.8837209302325582
P61960_PF03671_4,1741,1753,0.9931545921277809,45.835867878676076,0.6194036199821091,74,74,1.0
P61978_PF00013_385,119375,119490,0.9990375763662231,3018.7397854006576,40.79378088379267,74,68,0.918918918918919
P62993_PF00018_159,560463,560816,0.999370560041083,560463.0,10008.267857142857,56,51,0.9107142857142857
P67809_PF00313_5,52302,52496,0.9963044803413593,5021.256601291836,55.17864397023995,91,69,0.7582417582417582
P78352_PF00595_15,317509,317724,0.9993233120570054,3045.762331313287,33.841803681258746,90,86,0.9555555555555556
P78352_PF00595_309,378325,378568,0.9993581073941802,3713.6397675486996,42.200451903962495,88,82,0.9318181818181818
P78352_PF00595_6,287220,287392,0.9994015143079835,2703.32583986498,28.758785530478512,94,89,0.9468085106382979
P78424_PF00046_609,299292,299947,0.9978162808762882,6276.87032882834,114.12491506960617,55,54,0.9818181818181818
P78545_PF02198_5,3003,3027,0.9920713577799801,134.51551364277634,1.6404330932045896,82,77,0.9390243902439024
P78563_PF00035,107517,107710,0.9982081515179649,13847.953567713195,227.01563225759335,61,60,0.9836065573770492
P82979_PF02037_3,39408,39470,0.9984291867240942,3895.6173240872613,86.5692738686058,45,39,0.8666666666666667
P98175_PF00641_214,42223,42253,0.9992899912432254,3659.3786858153917,130.69209592197828,28,25,0.8928571428571429
P98175_PF00641_216,48355,48385,0.9993799731321691,5998.215095778285,230.70058060685713,26,25,0.9615384615384616
Q00839_PF02037_6,42686,42754,0.998409505543341,4655.6673552388065,113.55286232289772,41,38,0.926829268292683
Q00987_PF00641_299,36576,36590,0.9996173817983055,8895.545666701695,306.74295402419637,29,25,0.8620689655172413
Q01484_PF00531_3571,35183,35196,0.999630639845437,137.94642243522205,1.7243302804402756,80,79,0.9875
Q01543_PF02198_116,16040,16072,0.9980089596814335,538.5327115500061,6.567472092073245,82,80,0.975609756097561
Q01826_PF02376_371,7993,8012,0.9976285571642536,20.31996018144491,0.27093280241926543,75,75,1.0
Q01826_PF02376_494,7943,7962,0.9976136649083145,17.150035393519868,0.2317572350475658,74,74,1.0
Q01826_PF16557_1,3775,3782,0.9981491274457959,40.253770380788275,0.5750538625826896,70,70,1.0
Q01851_PF00157_266,23033,23102,0.997013245606441,119.28509421459188,1.4546962709096571,82,72,0.8780487804878049
Q01860_PF00157_134,23052,23125,0.9968432432432432,137.56909562570007,1.7413809572873427,79,76,0.9620253164556962
Q03052_PF00157_24,23082,23156,0.9968042839868716,136.94312932047512,1.7556811451342964,78,75,0.9615384615384616
Q03164_PF02008_114,23028,23036,0.9996527174856746,435.0255426456675,9.255862609482287,47,46,0.9787234042553191
Q03181_PF00105_71,103641,103858,0.9979106087157465,3184.356797740975,42.45809063654633,75,72,0.96
Q05066_PF00505_61,97574,97777,0.9979238471215112,5479.9547814683465,80.58757031571098,68,68,1.0
Q05086_PF16558_3,2369,2369,1.0,256.0526493834091,4.492151743568581,57,57,1.0
Q05195_PF00010_5,16384,16428,0.9973216459702946,477.0202363913509,9.173466084449057,52,52,1.0
Q05655_PF0013,125963,126048,0.9993256537192181,1749.49754180563,31.809046214647818,55,51,0.9272727272727272
Q06187_PF00018_215,489382,489705,0.9993404192319866,13620.259257765223,230.8518518265292,59,52,0.8813559322033898
Q06546_PF02198_1,16885,16922,0.9978134972225505,606.1972111772379,7.673382419965037,79,77,0.9746835443037974
Q06787_PF00013_21,9063,9068,0.9994486104984561,172.85112172000206,2.6189563896970007,66,65,0.9848484848484849
Q06945_PF00505_6,87599,87790,0.9978243535710217,5219.66419968226,76.75976764238618,68,68,1.0
Q08881_PF00018_1,506805,507129,0.9993611093035499,506805.0,8589.915254237289,59,53,0.8983050847457628
Q09472_PF02172_56,9493,9501,0.9991579833701716,164.57613839617716,1.9592397428116328,84,84,1.0
Q12824_PF04855_181,9518,9525,0.9992650918635171,889.7488483057305,13.084541886848978,68,67,0.9852941176470589
Q12830_PF00628_286,61100,61127,0.9995582966610499,3540.749622041572,62.118414421781964,57,52,0.9122807017543859
Q12837_PF00157_256,23159,23223,0.9972441114412436,113.2609130886921,1.5730682373429459,72,68,0.9444444444444444
Q12873_PF00628_374,187085,187182,0.9994817877787394,6086.616000449401,114.84181132923399,53,48,0.9056603773584906
Q12899_PF00643_9,104302,104541,0.9977138156321443,6190.1189564479755,140.684521737454,44,41,0.9318181818181818
Q12929_PF00018_533,493663,493991,0.9993360202918676,14287.992534512716,246.3446988709089,58,52,0.896551724137931
Q12929_PF18016,7573,7583,0.9986812607147567,294.3940388137159,4.989729471418913,59,58,0.9830508474576272
