protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov,bitscore
Q96QZ7_PF00397_352,84583,84611,0.9996690737610948,839.7742632475574,16.79548526495115,50,45,0.9,0.9
Q96QZ7_PF00397_352,121600,121656,0.9995396856710724,1744.9308340646485,34.898616681292964,50,42,0.84,0.8
Q96QZ7_PF00397_352,82976,83012,0.999566327759842,1721.9666822040097,34.43933364408019,50,41,0.82,1.0
Q99684_PF00096_256,609456,609891,0.9992867577977048,609456.0,26498.08695652174,23,22,0.9565217391304348,0.9
Q99684_PF00096_313,3307190,3311386,0.9987328568762446,3307190.0,150326.81818181818,22,21,0.9545454545454546,0.9
Q9BRP0_PF00096_215,21706,21723,0.9992174193251392,2757.2001349629454,119.87826673751935,23,23,1.0,0.9
Q9BYW2_PF00397_2382,2592,2595,0.998843930635838,214.3369321723677,4.374223105558525,49,49,1.0,0.9
Q9H3D4_PF07647_545,130261,130333,0.9994475689196136,4473.852912365651,67.78565018735834,66,58,0.8787878787878788,0.5
Q9H3D4_PF07647_545,6302,6303,0.9998413453910836,84.63844045354887,1.2824006129325587,66,65,0.9848484848484848,0.6
Q9H9D4_PF00096_383,3344761,3348831,0.9987846505243172,3344761.0,159274.33333333334,21,21,1.0,0.9
Q9HAZ2_PF00096_282,3318437,3322700,0.9987170072531376,3318437.0,150838.04545454544,22,21,0.9545454545454546,0.9
Q9HC78_PF00096_635,3398076,3402282,0.998763770904352,3398076.0,154458.0,22,22,1.0,0.9
Q9HC78_PF00096_663,3449033,3453083,0.9988271350558328,3449033.0,156774.22727272726,22,21,0.9545454545454546,0.9
Q9HC78_PF00096_716,3283893,3287452,0.998917398641866,3283893.0,149267.86363636365,22,21,0.9545454545454546,0.9
Q9NQV8_PF00096_668,3354555,3358265,0.9988952628812796,3354555.0,159740.7142857143,21,21,1.0,0.9
Q9NQX1_PF00096_433,3123251,3126601,0.9989285489258144,3123251.0,135793.52173913043,23,21,0.9130434782608696,0.9
Q9NSC2_PF00096_1030,2978653,2981617,0.9990059085388902,2978653.0,135393.31818181818,22,21,0.9545454545454546,0.9
Q9NU63_PF00096_176,3201159,3205132,0.9987604254676562,3201159.0,145507.22727272726,22,21,0.9545454545454546,0.9
Q9NYL2_PF00536_330,11488,11502,0.9987828203790644,489.5661390975486,5.828168322589865,84,71,0.8452380952380952,0.6
Q9NYL2_PF00536_330,45312,45357,0.999007870890932,3002.371761566673,35.74252097103182,84,68,0.8095238095238095,0.5
Q9UJQ4_PF00096_383,3439860,3444110,0.9987660092157336,3439860.0,156357.27272727274,22,22,1.0,0.9
Q9UJQ4_PF00096_627,3431443,3435209,0.9989037057133932,3431443.0,155974.68181818182,22,21,0.9545454545454546,0.9
Q9UJQ4_PF00096_899,3154429,3157944,0.9988869340304958,3154429.0,143383.13636363635,22,21,0.9545454545454546,0.9
Q9UPW6_PF02376_358,12508,12542,0.9972891085951204,86.24294675291573,1.120038269518386,77,76,0.987012987012987,0.5
Q9UPW6_PF02376_482,12531,12564,0.9973734479465138,77.7898192366566,1.037197589822088,75,74,0.9866666666666668,0.5
Q9UQR1_PF00096_172,3415990,3420028,0.9988193079120988,3415990.0,155272.27272727274,22,21,0.9545454545454546,0.9
Q9Y2G7_PF00096_411,3163997,3168306,0.998639967225388,3163997.0,143818.04545454544,22,22,1.0,0.9
Q9Y462_PF00096_506,3124430,3128293,0.998765141244762,3124430.0,142019.54545454544,22,21,0.9545454545454546,0.9
