protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov,bitscore
O95817_PF00397_11,100145,100195,0.9995009731024502,1433.7538975427888,29.26028362332222,49,36,0.7346938775510204,0.8
O95817_PF00397_11,94634,94678,0.9995352669046664,1306.6636179873922,26.66660444872229,49,36,0.7346938775510204,0.9
O95817_PF00397_11,66395,66425,0.9995483628152052,2303.0434112011244,47.00088594288009,49,35,0.7142857142857143,1.0
O95817_PF00397_11,88099,88126,0.9996936204979234,989.321814382852,20.19024110985412,49,37,0.7551020408163265,1.1
P00519_PF00018_64,449376,449663,0.999361744239575,13539.757932133249,237.53961284444296,57,50,0.8771929824561403,0.7
P00519_PF00018_64,36168,36200,0.9991160220994476,1150.1962805267342,20.17888211450411,57,52,0.912280701754386,0.9
P00519_PF00018_64,18757,18772,0.9992009375665886,259.28001520150474,4.548772196517627,57,54,0.9473684210526316,1.1
P02549_PF00018_979,515502,515842,0.999340883448808,14733.66441436644,254.02869679942137,58,50,0.8620689655172413,0.7
P02549_PF00018_979,232597,232726,0.9994457000936724,6602.241937086576,113.83175753597546,58,50,0.8620689655172413,0.9
P02549_PF00018_979,6246,6249,0.99951992318771,13.923282772916462,0.2400565995330424,58,55,0.9482758620689656,1.1
P06239_PF00018_63,511865,512197,0.9993518119004992,14250.171125942654,245.6926056197009,58,49,0.8448275862068966,0.7
P06239_PF00018_63,109304,109382,0.9992869027810792,3474.15390177083,59.89920520294535,58,50,0.8620689655172413,0.9
P06239_PF00018_63,15320,15334,0.9990869962175558,441.8209718501664,7.617602962933903,58,54,0.9310344827586208,1.1
P06241_PF00018_83,450833,451125,0.9993527292878914,12136.055171436636,198.9517241219121,61,51,0.8360655737704918,0.7
P06241_PF00018_83,32639,32673,0.9989593854252748,1290.1353002675828,21.14975902078005,61,55,0.9016393442622952,0.9
P06241_PF00018_83,14870,14888,0.9987909725953787,378.93408323182206,6.212034151341345,61,57,0.9344262295081968,1.1
P07751_PF00018_968,515709,516038,0.999362450052128,13395.2189139221,227.03760871054405,59,51,0.864406779661017,0.7
P07751_PF00018_968,190727,190820,0.9995126297033854,4821.831746378526,81.72596180302587,59,51,0.864406779661017,0.9
P07751_PF00018_968,6245,6249,0.9993598975836134,14.41885887932594,0.244387438632643,59,59,1.0,1.1
P08151_PF00096_363,3573799,3577504,0.9989643617449484,3573799.0,142951.96,25,20,0.8,0.7
P08151_PF00096_363,1802950,1804453,0.999167060599528,70119.23542463864,2804.7694169855454,25,20,0.8,0.9
P08151_PF00096_363,23185,23194,0.9996119686125722,294.95734469021266,11.798293787608507,25,22,0.88,1.2
P08631_PF00018_80,468267,468567,0.999359750046418,13506.027220724734,232.86253828835748,58,49,0.8448275862068966,0.7
P08631_PF00018_80,95265,95337,0.9992447842915132,3015.9038144474384,51.99834162840411,58,50,0.8620689655172413,0.9
P08631_PF00018_80,15650,15665,0.999042451324609,451.48267188239663,7.784183997972356,58,54,0.9310344827586208,1.1
P0A9X9_PF00313_3,121466,121807,0.9972004892986446,11475.301277767468,168.75443055540396,68,62,0.9117647058823528,0.7
P0A9X9_PF00313_3,96538,96828,0.9970049985541372,8041.208606257775,118.25306773908493,68,62,0.9117647058823528,0.9
P0A9X9_PF00313_3,80772,81019,0.9969513324035104,5933.713931330768,87.26049899015835,68,62,0.9117647058823528,1.1
P10070_PF00096_565,3368710,3372052,0.999008912080834,3368710.0,134748.4,25,20,0.8,0.7
P10070_PF00096_565,1732008,1733420,0.9991854253441174,66232.84318540325,2649.31372741613,25,20,0.8,0.9
P10070_PF00096_565,23326,23335,0.9996143132633384,298.6792084905097,11.947168339620388,25,22,0.88,1.2
P10071_PF00096_608,3356392,3359654,0.9990290666836524,3356392.0,134255.68,25,20,0.8,0.7
P10071_PF00096_608,1896064,1897687,0.9991447483172936,74990.98326292705,2999.6393305170823,25,20,0.8,0.9
P10071_PF00096_608,23838,23847,0.9996225940369858,412.0263903191412,16.481055612765648,25,23,0.92,1.2
P10242_PF00249_40,170791,170938,0.9991400390784962,11079.125575774948,235.726076080318,47,44,0.9361702127659576,0.7
P10242_PF00249_40,95150,95218,0.9992858493142052,5997.502459532492,127.60643530920196,47,46,0.9787234042553192,0.9
P10242_PF00249_40,34282,34296,0.9995917891299276,2103.242895522544,44.74984884090519,47,47,1.0,1.1
P11182_PF02817_171,176150,176429,0.9984186273231724,16618.587862847675,377.69517870108353,44,36,0.8181818181818182,0.7
P11182_PF02817_171,154303,154526,0.9985568771598308,14726.376704094246,334.6903796385056,44,37,0.8409090909090909,0.9
P11182_PF02817_171,74326,74400,0.999005376344086,5335.916463320304,121.27082871182508,44,38,0.8636363636363636,1.1
P11961_PF02817_126,171173,171441,0.9984367800001168,17805.113436040647,370.9398632508468,48,38,0.7916666666666666,0.7
P11961_PF02817_126,151940,152168,0.99850165606435,17210.688920841083,358.5560191841892,48,40,0.8333333333333334,0.9
P11961_PF02817_126,76497,76595,0.9987205431163914,6428.915849477486,133.9357468641143,48,41,0.8541666666666666,1.1
P12931_PF00018_87,490514,490836,0.999343976399449,14394.678403713218,252.53821760900385,57,50,0.8771929824561403,0.7
P12931_PF00018_87,115219,115299,0.9993061518313257,3348.933481243196,58.75321896917888,57,51,0.8947368421052632,0.9
P12931_PF00018_87,15730,15746,0.9989838689190904,430.7259068580503,7.556594857158776,57,53,0.9298245614035088,1.1
P14598_PF00018_157,393385,393661,0.9992988891457372,11133.503296511964,168.6894438865449,66,53,0.803030303030303,0.7
P14598_PF00018_157,23444,23468,0.9989773308334754,334.09955328138574,5.06211444365736,66,57,0.8636363636363636,0.9
P14598_PF00018_157,6965,6973,0.9988527176251256,83.81466084355716,1.26991910369026,66,63,0.9545454545454546,1.1
P15498_PF00018_782,486472,486792,0.9993426350474124,12262.496326827286,201.0245299479883,61,51,0.8360655737704918,0.7
P15498_PF00018_782,241991,242143,0.9993722717567718,5819.449679353034,95.40081441562351,61,51,0.8360655737704918,0.9
P15498_PF00018_782,14095,14102,0.9995036165082968,333.555836014661,5.468128459256738,61,55,0.9016393442622952,1.1
P16885_PF00018_772,491324,491657,0.9993226985479714,14440.046114333933,257.85796632739164,56,50,0.8928571428571429,0.7
P16885_PF00018_772,284572,284743,0.9993994584590314,7410.314179092684,132.32703891236935,56,50,0.8928571428571429,0.9
P16885_PF00018_772,51225,51253,0.9994536905156772,866.9287537847928,15.480870603299872,56,51,0.9107142857142856,1.1
P19878_PF00018_241,508873,509217,0.9993244530327936,13589.775027348856,226.49625045581428,60,51,0.85,0.7
P19878_PF00018_241,25001,25014,0.9994802910370192,369.68324911433854,6.161387485238976,60,54,0.9,0.9
P19878_PF00018_241,1643,1644,0.9993917274939172,12.678299597923669,0.2113049932987278,60,59,0.9833333333333332,1.1
P19878_PF00018_456,498341,498671,0.9993382410446968,13034.33378232393,220.9209115648124,59,51,0.864406779661017,0.7
P19878_PF00018_456,304845,305035,0.9993771206582852,6863.552108648407,116.3313916720069,59,51,0.864406779661017,0.9
P19878_PF00018_456,71460,71490,0.9995803608896348,1507.16142178073,25.545108843741183,59,52,0.8813559322033898,1.1
P20929_PF14604_6609,472271,472579,0.9993482571167996,12686.958997555326,207.9829343861529,61,51,0.8360655737704918,0.7
P20929_PF14604_6609,248690,248836,0.9994132681766305,5958.5315118296,97.68084445622296,61,51,0.8360655737704918,0.9
P20929_PF14604_6609,37138,37150,0.9996769851951548,674.2453871630955,11.053203068247468,61,53,0.8688524590163934,1.1
P25490_PF00096_384,4128961,4133773,0.998835930274836,4128961.0,172040.04166666666,24,21,0.875,0.7
P25490_PF00096_384,2757965,2760764,0.998986150210594,2757965.0,114915.20833333331,24,21,0.875,0.9
P25490_PF00096_384,1540038,1541340,0.9991552804702402,18564.81436715197,773.5339319646655,24,22,0.9166666666666666,1.2
P25685_PF00226_4,310949,311670,0.9976866557576924,38962.025487708495,628.4197659307822,62,62,1.0,0.7
P25685_PF00226_4,268133,268745,0.9977227483302016,29077.96138371932,468.9993771567632,62,62,1.0,0.9
P25685_PF00226_4,219045,219543,0.9977316516582172,19210.471816605404,309.8463196226678,62,62,1.0,1.1
P26651_PF00642_105,170976,171022,0.9997310287565344,12304.324457526636,492.1729783010654,25,20,0.8,0.7
P26651_PF00642_105,40539,40555,0.9996054740475896,3554.8848947143933,142.19539578857572,25,23,0.92,0.9
P26651_PF00642_105,19597,19607,0.9994899780690568,1537.7948317264904,61.511793269059616,25,24,0.96,1.1
P32081_PF00313_1,121066,121416,0.9971173486196218,11600.3735455182,173.13990366445077,67,62,0.9253731343283582,0.7
P32081_PF00313_1,98346,98643,0.9969891426659772,8066.619502043873,120.39730600065482,67,62,0.9253731343283582,0.9
P32081_PF00313_1,81762,82015,0.99691519843931,6130.978664980454,91.5071442534396,67,62,0.9253731343283582,1.1
P35251_PF00533_405,98756,98989,0.9976462031134772,13281.405687777282,177.08540917036376,75,70,0.9333333333333332,0.7
P35251_PF00533_405,93502,93707,0.9978123299219908,11673.954445024414,155.65272593365884,75,70,0.9333333333333332,0.9
P35251_PF00533_405,28759,28790,0.9989232372351512,4735.600826529868,63.14134435373157,75,71,0.9466666666666668,1.1
P37275_PF00096_933,4286191,4291470,0.9987698853772716,4286191.0,194826.86363636365,22,21,0.9545454545454546,0.7
P37275_PF00096_933,3330443,3334767,0.9987033576858592,3330443.0,151383.77272727274,22,21,0.9545454545454546,0.9
P37275_PF00096_933,2052531,2055160,0.998720780863777,2052531.0,93296.86363636365,22,21,0.9545454545454546,1.2
P39940_PF00397_324,178661,178748,0.9995132812674828,3129.930825790853,72.7890889718803,43,33,0.7674418604651163,0.7
P39940_PF00397_324,160272,160349,0.99951979744183,2193.4567154015285,51.01062128840764,43,33,0.7674418604651163,0.8
P39940_PF00397_324,136379,136440,0.999552917033128,1746.099908655879,40.606974619904165,43,33,0.7674418604651163,0.9
P39940_PF00397_324,117322,117366,0.9996251043743504,1134.4478957751337,26.38250920407287,43,33,0.7674418604651163,1.1
P40040_PF02037_1,25894,25936,0.9983806292412092,2720.039424357703,55.51100866036128,49,38,0.7755102040816326,0.7
P40040_PF02037_1,19549,19584,0.9982128267973857,1934.46323300396,39.478841489876736,49,37,0.7551020408163265,0.8
P40040_PF02037_1,14765,14798,0.9977699689147184,1447.3768256123524,29.538302563517394,49,37,0.7551020408163265,0.9
P40040_PF02037_1,74384,74453,0.9990732408365008,16820.555681334237,343.2766465578416,49,35,0.7142857142857143,1.0
P40040_PF02037_1,1668,1683,0.9910873440285204,394.2364997149099,8.045642851324692,49,42,0.8571428571428571,1.1
P41016_PF00313_1,120200,120537,0.9972041779702498,10893.956879308656,165.0599527167978,66,61,0.9242424242424242,0.7
P41016_PF00313_1,99553,99847,0.997055494907208,7814.81899248836,118.40634837103576,66,61,0.9242424242424242,0.9
P41016_PF00313_1,83188,83445,0.99692012702978,6267.899560494229,94.96817515900348,66,62,0.9393939393939394,1.1
P46934_PF00397_836,159217,159293,0.9995228917780442,2409.3326801940693,52.37679739552325,46,34,0.7391304347826086,0.7
P46934_PF00397_836,145034,145101,0.9995382526653848,1923.9630119789908,41.8252828691085,46,35,0.7608695652173914,0.8
P46934_PF00397_836,124327,124378,0.9995899596391644,1551.944024394356,33.737913573790344,46,34,0.7391304347826086,0.9
P46934_PF00397_836,73470,73487,0.9997686665668758,1463.2225907800228,31.809186756087453,46,33,0.717391304347826,1.0
P46934_PF00397_836,103419,103454,0.999661685386742,1067.231570133576,23.20068630725165,46,35,0.7608695652173914,1.1
P46937_PF00397_162,127493,127549,0.9995609530454962,1950.412314676078,39.00824629352156,50,37,0.74,0.7
P46937_PF00397_162,112907,112959,0.9995396559813736,1699.8276818235945,33.99655363647189,50,37,0.74,0.8
P46937_PF00397_162,106541,106585,0.9995871839377024,1442.8518616577887,28.857037233155776,50,37,0.74,0.9
P46937_PF00397_162,47513,47532,0.9996002692922664,2475.53482889539,49.5106965779078,50,35,0.7,1.0
P46937_PF00397_162,62052,62066,0.9997744336673864,526.023954404147,10.520479088082942,50,37,0.74,1.1
P46937_PF00397_165,155729,155806,0.9995057956689728,2414.3569122725016,52.4860198320109,46,34,0.7391304347826086,0.7
P46937_PF00397_165,149699,149767,0.9995459613933644,1920.3596554906148,41.74694903240467,46,34,0.7391304347826086,0.8
P46937_PF00397_165,126484,126544,0.9995258566190416,1617.6045060291983,35.16531534846084,46,34,0.7391304347826086,0.9
P46937_PF00397_165,103330,103378,0.9995356845750548,3412.757187015432,74.19037363077025,46,33,0.717391304347826,1.0
P46937_PF00397_165,97927,97958,0.9996835378427488,1026.5833500399865,22.317029348695357,46,35,0.7608695652173914,1.1
P46937_PF00397_226,150603,150664,0.999595125577444,2253.4953182710155,47.94670889938331,47,34,0.723404255319149,0.7
P46937_PF00397_226,144946,145005,0.9995931174787076,1853.6777281491272,39.43995166274739,47,34,0.723404255319149,0.8
P46937_PF00397_226,123405,123458,0.9995707042070988,1539.7362857922865,32.76034650621886,47,34,0.723404255319149,0.9
P46937_PF00397_226,100965,100991,0.999742551316454,942.9462683851988,20.06268656138721,47,35,0.7446808510638298,1.1
P47974_PF00642_193,171208,171251,0.999748906575728,12098.847619695864,504.118650820661,24,20,0.8333333333333334,0.7
P47974_PF00642_193,49235,49252,0.9996548363518232,4274.897152532761,178.12071468886504,24,22,0.9166666666666666,0.9
P47974_PF00642_193,22836,22849,0.9994310473106044,1827.0452692823403,76.12688622009752,24,24,1.0,1.1
P49792_PF00641_1414,80561,80591,0.999627749996898,6878.225876074757,229.27419586915855,30,23,0.7666666666666667,0.7
P49792_PF00641_1414,28004,28027,0.9991793627573412,1535.9666987077107,51.19888995692369,30,26,0.8666666666666667,0.9
P49792_PF00641_1414,22034,22052,0.9991837475058952,783.7566163599815,26.12522054533272,30,27,0.9,1.1
P49792_PF00641_1478,72712,72745,0.99954636057461,6342.730312558805,204.6042036309292,31,25,0.8064516129032258,0.7
P49792_PF00641_1478,27471,27492,0.9992361414229594,1248.665091638854,40.27951908512432,31,26,0.8387096774193549,0.9
P49792_PF00641_1478,20271,20288,0.9991620662460567,623.3804997154633,20.10904837791817,31,27,0.8709677419354839,1.1
P51451_PF00018_59,467738,468032,0.9993718378230548,13399.36455776246,227.1078738603807,59,49,0.8305084745762712,0.7
P51451_PF00018_59,72917,72972,0.9992462862467796,2388.021974799799,40.47494872542032,59,50,0.847457627118644,0.9
P51451_PF00018_59,15489,15506,0.9989036501999228,423.7126753285079,7.181570768279794,59,54,0.9152542372881356,1.1
P51508_PF00096_331,4063773,4068823,0.9987588548334494,4063773.0,184716.95454545456,22,21,0.9545454545454546,0.7
P51508_PF00096_331,3062977,3066886,0.9987254172473315,3062977.0,139226.22727272726,22,21,0.9545454545454546,0.9
P51508_PF00096_331,1761301,1763322,0.9988538678698502,19381.43278922349,880.9742176919771,22,21,0.9545454545454546,1.2
P51508_PF00096_555,3025635,3029538,0.9987116847519324,3025635.0,137528.86363636365,22,21,0.9545454545454546,0.9
P51508_PF00096_555,1733742,1735744,0.998846604107518,18590.950631929,845.0432105422271,22,21,0.9545454545454546,1.2
P53804_PF13639_1957,399169,399522,0.9991164441507602,38755.066108614,945.2455148442438,41,39,0.951219512195122,0.7
P53804_PF13639_1957,173209,173313,0.999399929607127,18018.637637158583,439.47896675996543,41,41,1.0,0.9
P53804_PF13639_1957,128064,128133,0.9994614970382336,11887.717503761744,289.94432936004256,41,40,0.975609756097561,1.1
P57071_PF00096_1085,4301151,4306272,0.9988108043337718,4301151.0,195506.86363636365,22,21,0.9545454545454546,0.7
P57071_PF00096_1085,3338785,3342747,0.9988147472722284,3338785.0,151762.95454545456,22,21,0.9545454545454546,0.9
P57071_PF00096_1085,1809142,1810748,0.9991130737131836,30877.17663353704,1403.508028797138,22,21,0.9545454545454546,1.2
P62993_PF00018_159,560466,560816,0.9993759093891758,14738.362316995332,263.18504137491664,56,50,0.8928571428571429,0.7
P62993_PF00018_159,334913,335104,0.9994300276928954,8607.545224003483,153.70616471434792,56,50,0.8928571428571429,0.9
P62993_PF00018_159,133986,134065,0.9994107335993736,3562.475157489254,63.615627812308105,56,50,0.8928571428571429,1.1
P78563_PF00035_80,107518,107710,0.998217435706991,13792.535571408727,226.1071405148972,61,58,0.9508196721311476,0.7
P78563_PF00035_80,22339,22359,0.9991055056129524,382.4536727554272,6.269732340252904,61,59,0.9672131147540984,0.9
P78563_PF00035_80,20948,20967,0.9990938140888064,197.6171493830492,3.2396253997221174,61,60,0.9836065573770492,1.1
P98175_PF00641_216,48356,48385,0.99940064069443,5662.347911949077,217.7826119980414,26,23,0.8846153846153846,0.7
P98175_PF00641_216,39114,39142,0.9992846558683768,2485.9306656291587,95.6127179088138,26,25,0.9615384615384616,0.9
P98175_PF00641_216,32551,32572,0.999355274468869,1737.7245593860762,66.83555997638754,26,25,0.9615384615384616,1.1
Q00987_PF00641_299,36577,36590,0.9996447116698552,8654.937660547963,298.44612622579183,29,21,0.7241379310344828,0.7
Q00987_PF00641_299,3873,3876,0.9992260061919505,131.18685645303427,4.523684705277043,29,26,0.896551724137931,0.9
Q00987_PF00641_299,3454,3457,0.9991321955452704,46.54258464288135,1.6049167118234948,29,26,0.896551724137931,1.1
Q06187_PF00018_215,489386,489705,0.9993485874148722,13584.194641686496,230.24058714722875,59,51,0.864406779661017,0.7
Q06187_PF00018_215,85438,85505,0.9992164200923924,3078.224811340174,52.17330188712159,59,51,0.864406779661017,0.9
Q06187_PF00018_215,13959,13971,0.9991410779471764,267.13275370382337,4.527673791590226,59,53,0.8983050847457628,1.1
Q08881_PF00018_172,506809,507129,0.9993689968430124,13706.893204205651,232.3202238000958,59,51,0.864406779661017,0.7
Q08881_PF00018_172,107705,107783,0.9992763237245206,3441.9665006402565,58.3384152650891,59,51,0.864406779661017,0.9
Q08881_PF00018_172,14736,14750,0.9990508474576272,283.73655001391535,4.809094068032463,59,53,0.8983050847457628,1.1
Q12929_PF00018_533,493667,493991,0.9993441176053814,14781.285080341528,254.8497427645091,58,50,0.8620689655172413,0.7
Q12929_PF00018_533,70277,70338,0.9991327589638602,2667.065645203445,45.98389043454216,58,52,0.896551724137931,0.9
Q12929_PF00018_533,8406,8419,0.9984558736191946,223.60252535661704,3.855215954424432,58,54,0.9310344827586208,1.1
Q12965_PF00018_1051,521229,521577,0.9993327926653208,13466.769592528275,232.18568262979787,58,51,0.8793103448275862,0.7
Q12965_PF00018_1051,323313,323509,0.9993941435941504,7269.028420456129,125.32807621476086,58,51,0.8793103448275862,0.9
Q12965_PF00018_1051,114532,114598,0.999424073718564,2755.413048756206,47.50712153027941,58,52,0.896551724137931,1.1
Q15811_PF00018_1003,509883,510221,0.9993375419671084,14393.63906411299,252.51998358092965,57,50,0.8771929824561403,0.7
Q15811_PF00018_1003,330256,330459,0.9993857029162468,8306.56420441919,145.72919656875771,57,50,0.8771929824561403,0.9
Q15811_PF00018_1003,105971,106032,0.9994247019767616,2789.763480042209,48.94321894810893,57,50,0.8771929824561403,1.1
Q15811_PF00018_1156,522650,522991,0.9993479811316064,13522.34818761839,233.1439342692826,58,51,0.8793103448275862,0.7
Q15811_PF00018_1156,322597,322783,0.9994237614744272,7125.918133196965,122.8606574689132,58,51,0.8793103448275862,0.9
Q15811_PF00018_1156,120252,120323,0.999409921627619,2770.927940202316,47.77461965866062,58,51,0.8793103448275862,1.1
Q15811_PF00018_909,457482,457804,0.9992966422311732,12306.547370659471,195.34202175649955,63,52,0.8253968253968254,0.7
Q15811_PF00018_909,193984,194108,0.9993611803738124,5055.162195446976,80.24066976899961,63,52,0.8253968253968254,0.9
Q15811_PF00018_909,7349,7364,0.9979630635524172,98.06035921320924,1.5565136383049083,63,59,0.9365079365079364,1.1
