protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
P14598_PF00018_157,6965,6973,0.9988527176251255,83.81466084355716,1.26991910369026,66,63,0.9545454545454546
P15498_PF00018_782,14095,14102,0.9995036165082967,333.555836014661,5.468128459256738,61,55,0.9016393442622951
P16885_PF00018_772,51225,51253,0.9994536905156771,866.9287537847928,15.480870603299872,56,51,0.9107142857142857
P19878_PF00018_241,1643,1644,0.9993917274939172,12.678299597923669,0.21130499329872782,60,59,0.9833333333333333
P19878_PF00018_456,71460,71490,0.9995803608896349,1507.16142178073,25.545108843741186,59,52,0.8813559322033898
P20929_PF14604_6609,37138,37150,0.9996769851951548,674.2453871630955,11.053203068247468,61,53,0.8688524590163934
P25685_PF00226_4,219045,219543,0.9977316516582173,19210.471816605404,309.8463196226678,62,62,1.0
P26651_PF00642_105,19597,19607,0.9994899780690569,1537.7948317264904,61.511793269059616,25,24,0.96
P32081_PF00313_1,81762,82015,0.9969151984393099,6130.978664980454,91.5071442534396,67,62,0.9253731343283582
P35251_PF00533_405,28759,28790,0.9989232372351511,4735.600826529868,63.14134435373157,75,71,0.9466666666666667
P41016_PF00313_1,83188,83445,0.9969201270297801,6267.899560494229,94.96817515900348,66,62,0.9393939393939394
P47974_PF00642_193,22836,22849,0.9994310473106044,1827.0452692823405,76.12688622009752,24,24,1.0
P49792_PF00641_1414,22034,22052,0.9991837475058951,783.7566163599815,26.125220545332716,30,27,0.9
P49792_PF00641_1478,20271,20288,0.9991620662460567,623.3804997154633,20.10904837791817,31,27,0.8709677419354839
P51451_PF00018_59,15489,15506,0.9989036501999227,423.7126753285079,7.181570768279794,59,54,0.9152542372881356
P53804_PF13639_1957,128064,128133,0.9994614970382337,11887.717503761745,289.94432936004256,41,40,0.975609756097561
P62993_PF00018_159,133986,134065,0.9994107335993735,3562.475157489254,63.615627812308105,56,50,0.8928571428571429
P78563_PF00035_80,20948,20967,0.9990938140888063,197.61714938304917,3.2396253997221174,61,60,0.9836065573770492
P98175_PF00641_216,32551,32572,0.999355274468869,1737.7245593860762,66.83555997638754,26,25,0.9615384615384616
Q00987_PF00641_299,3454,3457,0.9991321955452704,46.54258464288135,1.6049167118234948,29,26,0.896551724137931
Q06187_PF00018_215,13959,13971,0.9991410779471763,267.13275370382337,4.527673791590226,59,53,0.8983050847457628
Q08881_PF00018_172,14736,14750,0.9990508474576271,283.73655001391535,4.809094068032463,59,53,0.8983050847457628
Q12929_PF00018_533,8406,8419,0.9984558736191946,223.60252535661706,3.855215954424432,58,54,0.9310344827586207
Q12965_PF00018_1051,114532,114598,0.999424073718564,2755.413048756206,47.50712153027941,58,52,0.896551724137931
Q15811_PF00018_1003,105971,106032,0.9994247019767617,2789.763480042209,48.94321894810893,57,50,0.8771929824561403
Q15811_PF00018_1156,120252,120323,0.999409921627619,2770.9279402023158,47.77461965866062,58,51,0.8793103448275862
Q15811_PF00018_909,7349,7364,0.9979630635524172,98.06035921320924,1.5565136383049085,63,59,0.9365079365079365
Q15811_PF07653_1003,105971,106032,0.9994247019767617,2789.763480042209,48.94321894810893,57,50,0.8771929824561403
Q2Q1W2_PF00643_274,13440,13451,0.9991822169355439,482.39567734281934,11.218504124251613,43,40,0.9302325581395349
Q5F1R6_PF12171_315,10005,10008,0.9997002398081535,1010.5728549293925,40.4229141971757,25,23,0.92
Q5HYK7_PF00018_664,146458,146525,0.9995427401467326,3467.225806769496,61.91474654945529,56,51,0.9107142857142857
Q5VVJ2_PF00249_120,16862,16879,0.9989928313288702,778.2295612010981,18.09836188839763,43,42,0.9767441860465116
Q6XZF7_PF00018_146,1583,1585,0.9987381703470032,4.905997285791182,0.08042618501297019,61,60,0.9836065573770492
Q6XZF7_PF00018_1516,4650,4650,1.0,110.94566663912356,1.8804350277817552,59,57,0.9661016949152542
Q6XZF7_PF00018_242,1563,1567,0.9974473516273133,18.09508977393961,0.2872236472053906,63,58,0.9206349206349206
Q6XZF7_PF14604_147,50157,50178,0.9995814898959704,798.4363846743404,13.532820079226108,59,54,0.9152542372881356
Q6ZN01_PF02037_170,17415,17452,0.9978798991519596,1155.171917199686,33.00491191999103,35,32,0.9142857142857143
Q6ZSG1_PF13639_293,127150,127226,0.9994026378256017,11114.006062265813,258.46525726199565,43,42,0.9767441860465116
Q6ZWJ1_PF00397_493,26968,26973,0.999814629444259,220.85465254613428,4.801188098829006,46,35,0.7608695652173914
Q7Z6B7_PF00018_744,11264,11269,0.9995563049072678,101.69812763501217,1.7534159937071063,58,58,1.0
Q7Z6W7_PF00226_3,207647,208129,0.9976841285933243,16524.60039552539,258.19688118008423,64,62,0.96875
Q86WN1_PF14604_467,5099,5106,0.9986290638464551,55.41663655027672,0.8938167185528504,62,59,0.9516129032258065
Q8IWR0_PF00642_906,43904,43918,0.999681224099458,3611.0819236314837,171.9562820776897,21,20,0.9523809523809523
Q8IZT6_PF00612_1877,44406,44416,0.999774855907781,717.1731285989572,37.74595413678722,19,17,0.8947368421052632
Q8N157_PF00018_1053,107427,107488,0.9994324947901161,2479.8333677166374,43.505848556432234,57,51,0.8947368421052632
Q8NEZ5_PF00646_25,880,881,0.9988649262202043,18.18150021640107,0.45453750541002674,40,39,0.975
Q8TAQ2_PF00249_599,12188,12193,0.9995899286475847,388.12774312854253,9.02622658438471,43,42,0.9767441860465116
Q8TAT5_PF00641_316,12370,12375,0.9995959595959596,1295.2674800603454,43.17558266867818,30,25,0.8333333333333334
Q8WU90_PF18044_104,77812,77834,0.9997173471747566,4735.187872617751,225.48513679132148,21,20,0.9523809523809523
Q92922_PF00249_620,12085,12091,0.9995037631296005,366.9939817281472,8.340772312003345,44,42,0.9545454545454546
Q96DX7_PF00643_174,33161,33217,0.9983141162657675,1647.2657765064994,36.60590614458887,45,39,0.8666666666666667
Q96GE6_PF13499_123,32192,32299,0.9966872039382024,2384.371207618049,34.556104458232596,69,65,0.9420289855072463
Q96GE6_PF13499_48,15062,15155,0.9938634114153745,1172.3476113013146,15.425626464490982,76,75,0.9868421052631579
Q96GM8_PF00642_298,2846,2847,0.9996487530734106,294.5843431759947,12.808014920695422,23,21,0.9130434782608695
Q96K80_PF00642_138,84525,84544,0.9997752649507948,4334.271302975511,197.01233195343232,22,20,0.9090909090909091
Q99615_PF00226_382,172981,173383,0.9976814335892216,12277.54364981011,183.24692014641954,67,61,0.9104477611940298
Q9BV68_PF14369_11,7206,7212,0.9991680532445923,852.4006077216511,28.413353590721705,30,30,1.0
Q9BY11_PF14604_387,15072,15082,0.9993369579631348,251.4825009240101,4.335905188345002,58,56,0.9655172413793104
Q9H000_PF00642_37,77355,77368,0.9998319718746769,3322.7403559327745,174.88107136488287,19,19,1.0
Q9H0A6_PF00612_189,33883,33893,0.9997049538252737,721.1614776491559,37.95586724469242,19,15,0.7894736842105263
Q9H2P0_PF00046_770,2727,2731,0.9985353350421091,78.38337852553434,1.9117897201349838,41,40,0.975609756097561
Q9H3Z4_PF00226_16,209956,210437,0.9977142802834102,20026.544425153315,323.0087810508599,62,60,0.967741935483871
Q9HA38_PF12171_246,14721,14726,0.9996604644845851,517.2296499079996,19.8934480733846,26,26,1.0
Q9HAU4_PF00397_150,53782,53800,0.9996654275092937,666.5774134803136,13.603620683271705,49,35,0.7142857142857143
Q9NPB3_PF13499_155,46238,46396,0.9965945340115527,3097.929403341378,47.66045235909812,65,62,0.9538461538461539
Q9NQ86_PF00643_208,13387,13402,0.9988807640650649,84.33166232616726,1.8740369405814947,45,40,0.8888888888888888
Q9NZM3_PF14604_1129,137597,137678,0.9994116707099173,3442.045250840035,62.58264092436427,55,51,0.9272727272727272
Q9UBF6_PF12678_48,3952,3963,0.9972243250063083,132.05116606799373,2.3580565369284594,56,54,0.9642857142857143
Q9UBS4_PF00226_25,214194,214696,0.9976618101874278,18375.91665158539,291.6812166918316,63,62,0.9841269841269841
Q9UHC7_PF00642_89,74517,74532,0.9997987441635807,3743.0667565414683,170.1393980246122,22,20,0.9090909090909091
Q9UJV3_PF00643_191,11364,11378,0.9987695552821234,78.64299540105772,1.747622120023505,45,40,0.8888888888888888
Q9UKS6_PF14604_365,8986,8996,0.9988883948421521,120.33663063472555,2.039603909063145,59,57,0.9661016949152542
Q9UNF0_PF00018_428,7196,7204,0.9988895058300944,82.64028161908469,1.4006827393065202,59,57,0.9661016949152542
Q9Y222_PF00249_226,2898,2898,1.0,70.56943943664439,1.7642359859161096,40,38,0.95
Q9Y5K6_PF00018_271,57327,57365,0.9993375751765013,1002.3910636727676,16.432640388078156,61,53,0.8688524590163934
Q9Y5K6_PF14604_1,91124,91191,0.9992652783717692,1947.7144654458968,33.01210958382876,59,52,0.8813559322033898
Q9Y5K6_PF14604_109,101884,101933,0.999519292084016,1764.5777055244776,28.92750336925373,61,53,0.8688524590163934
