protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
Q9HC78_PF00096_716,3283893,3287452,0.9989173986418661,3283893.0,149267.86363636365,22,21,0.9545454545454546
Q9NQV8_PF00096_668,3354555,3358265,0.9988952628812795,3354555.0,159740.7142857143,21,21,1.0
Q9NQX1_PF00096_433,3123251,3126601,0.9989285489258143,3123251.0,135793.52173913043,23,21,0.9130434782608695
Q9NSC2_PF00096_1030,2978653,2981617,0.9990059085388902,2978653.0,135393.31818181818,22,21,0.9545454545454546
Q9UJQ4_PF00096_383,3439860,3444110,0.9987660092157336,3439860.0,156357.27272727274,22,21,0.9545454545454546
Q9UJQ4_PF00096_627,3431443,3435209,0.9989037057133933,3431443.0,155974.68181818182,22,21,0.9545454545454546
Q9UJQ4_PF00096_899,3154429,3157944,0.9988869340304958,3154429.0,143383.13636363635,22,21,0.9545454545454546
Q9UQR1_PF00096_172,3415990,3420028,0.9988193079120989,3415990.0,155272.27272727274,22,21,0.9545454545454546
Q9Y462_PF00096_506,3124430,3128293,0.9987651412447619,3124430.0,142019.54545454544,22,21,0.9545454545454546
O00308_PF00397_440,76150,76176,0.9996586851501785,1314.9857979655542,24.351588851213965,54,39,0.7222222222222222
O95817_PF00397_11,94634,94678,0.9995352669046663,1306.6636179873922,26.66660444872229,49,36,0.7346938775510204
P16989_PF00313_84,6390,6428,0.9940883634100809,401.3661691786303,4.6670484788212825,86,81,0.9418604651162791
P40040_PF02037_1,14765,14798,0.9977699689147183,1447.3768256123524,29.538302563517394,49,37,0.7551020408163265
P46934_PF00397_836,124327,124378,0.9995899596391645,1551.944024394356,33.737913573790344,46,34,0.7391304347826086
P46937_PF00397_162,106541,106585,0.9995871839377023,1442.8518616577887,28.857037233155776,50,37,0.74
P46937_PF00397_226,123405,123458,0.9995707042070988,1539.7362857922865,32.76034650621886,47,34,0.723404255319149
P67809_PF00313_52,5010,5048,0.992472266244057,154.9190131751505,1.7024067381884669,91,91,1.0
Q13526_PF00397_1,137069,137126,0.9995843239064802,2261.022934561796,56.525573364044895,40,32,0.8
Q6ZWJ1_PF00397_493,132128,132181,0.9995990346570234,1625.006925029758,35.32623750064691,46,34,0.7391304347826086
Q86UL8_PF00397_296,131972,132031,0.9995531352485402,1696.3324258696553,37.696276130436786,45,34,0.7555555555555555
Q8N3X1_PF00397_593,4873,4873,1.0,445.8221097118302,10.132320675268868,44,33,0.75
Q96J02_PF00397_428,101259,101303,0.9995656594572717,1246.3490934265105,24.92698186853021,50,36,0.72
Q96J02_PF00397_474,61677,61698,0.9996596324029953,1028.9147440740062,19.053976742111224,54,38,0.7037037037037037
Q96PU5_PF00397_184,99159,99207,0.9995161631739696,1241.428858449472,25.33528282549943,49,36,0.7346938775510204
Q96PU5_PF00397_381,131926,131983,0.999568126198071,1633.2026395866105,37.1182418087866,44,33,0.75
Q96PU5_PF00397_539,91472,91512,0.999562898854795,1289.919445502455,25.29253814710696,51,38,0.7450980392156863
Q96QZ7_PF00397_352,84587,84611,0.9997163489380814,692.3448878932927,13.846897757865854,50,37,0.74
Q9BYW2_PF00397_2382,2592,2595,0.9988439306358381,208.34218639365668,4.251881354972586,49,46,0.9387755102040817
Q9GZV5_PF00397_116,125518,125578,0.9995222093041775,1781.5165490221448,37.90460742600308,47,35,0.7446808510638298
Q9H0M0_PF00397_343,99183,99229,0.9995364258432514,1253.6354414917441,26.117405031078004,48,34,0.7083333333333334
Q9HAU4_PF00397_150,74609,74646,0.9995043270905339,1167.923549441994,23.835174478408042,49,35,0.7142857142857143
Q9P2P5_PF00397_800,128971,129028,0.9995582354217689,1685.0523446232296,37.445607658293994,45,34,0.7555555555555555
